,X1,UnitCode,Year,Month,ParkName,RecreationVisits,Smoke,stdsmoke,Season,CatColS,CatColM
2222,22211,REDW,2011,12,Redwood NP,13921,3.34E-09,0.505621155,Winter,REDWWinter,REDW12
2223,22221,REDW,2012,10,Redwood NP,31070,8.05E-10,-0.225178126,Fall,REDWFall,REDW10
2224,22231,REDW,2013,8,Redwood NP,60463,1.93E-09,0.100603398,Summer,REDWSummer,REDW08
2225,22241,REDW,2014,6,Redwood NP,48382,1.32E-09,-0.077041943,Summer,REDWSummer,REDW06
2226,22251,REDW,2015,4,Redwood NP,39346,1.96E-09,0.109459214,Spring,REDWSpring,REDW04
2227,22261,REDW,2016,2,Redwood NP,18711,2.25E-09,0.193315274,Winter,REDWWinter,REDW02
2228,22271,REDW,2016,12,Redwood NP,23384,1.32E-09,-0.07705069,Winter,REDWWinter,REDW12
2229,22281,REDW,2017,10,Redwood NP,31446,1.46E-09,-0.035910648,Fall,REDWFall,REDW10
2230,22291,REDW,2018,8,Redwood NP,57316,1.44E-09,-0.042962012,Summer,REDWSummer,REDW08
2231,22301,ROMO,1980,6,Rocky Mountain NP,410449,1.92E-09,0.095627224,Summer,ROMOSummer,ROMO06
2232,22311,ROMO,1981,4,Rocky Mountain NP,78529,1.30E-09,-0.081382446,Spring,ROMOSpring,ROMO04
2233,22321,ROMO,1982,2,Rocky Mountain NP,59558,4.95E-10,-0.3145795,Winter,ROMOWinter,ROMO02
2234,22331,ROMO,1982,12,Rocky Mountain NP,50617,3.34E-10,-0.361024125,Winter,ROMOWinter,ROMO12
2235,22341,ROMO,1983,10,Rocky Mountain NP,193914,4.51E-10,-0.327206632,Fall,ROMOFall,ROMO10
2236,22351,ROMO,1984,8,Rocky Mountain NP,605465,7.01E-10,-0.255141993,Summer,ROMOSummer,ROMO08
2237,22361,ROMO,1985,6,Rocky Mountain NP,327505,2.44E-09,0.24624326,Summer,ROMOSummer,ROMO06
2238,22371,ROMO,1986,4,Rocky Mountain NP,67259,1.72E-09,0.038867687,Spring,ROMOSpring,ROMO04
2239,22381,ROMO,1987,2,Rocky Mountain NP,52922,4.62E-10,-0.324048536,Winter,ROMOWinter,ROMO02
2240,22391,ROMO,1987,12,Rocky Mountain NP,36803,6.03E-10,-0.283266964,Winter,ROMOWinter,ROMO12
2241,22401,ROMO,1988,10,Rocky Mountain NP,178657,5.62E-10,-0.2951546,Fall,ROMOFall,ROMO10
2242,22411,ROMO,1989,8,Rocky Mountain NP,600617,1.19E-09,-0.114061402,Summer,ROMOSummer,ROMO08
2243,22421,ROMO,1990,6,Rocky Mountain NP,435279,1.91E-09,0.093131831,Summer,ROMOSummer,ROMO06
2244,22431,ROMO,1991,4,Rocky Mountain NP,67986,2.26E-09,0.193972732,Spring,ROMOSpring,ROMO04
2245,22441,ROMO,1992,2,Rocky Mountain NP,48476,2.31E-10,-0.390717219,Winter,ROMOWinter,ROMO02
2246,22451,ROMO,1992,12,Rocky Mountain NP,34940,3.19E-10,-0.36536285,Winter,ROMOWinter,ROMO12
2247,22461,ROMO,1993,10,Rocky Mountain NP,230972,7.88E-10,-0.230027327,Fall,ROMOFall,ROMO10
2248,22471,ROMO,1994,8,Rocky Mountain NP,691826,1.02E-09,-0.162602171,Summer,ROMOSummer,ROMO08
2249,22481,ROMO,1995,6,Rocky Mountain NP,401034,2.09E-09,0.144308134,Summer,ROMOSummer,ROMO06
2250,22491,ROMO,1996,4,Rocky Mountain NP,73462,1.74E-09,0.044434292,Spring,ROMOSpring,ROMO04
2251,22501,ROMO,1997,2,Rocky Mountain NP,55496,4.80E-10,-0.318822058,Winter,ROMOWinter,ROMO02
2252,22511,ROMO,1997,12,Rocky Mountain NP,58455,2.87E-10,-0.374625525,Winter,ROMOWinter,ROMO12
2253,22521,ROMO,1998,10,Rocky Mountain NP,227638,6.75E-10,-0.262628009,Fall,ROMOFall,ROMO10
2254,22531,ROMO,1999,8,Rocky Mountain NP,644694,6.72E-10,-0.263387434,Summer,ROMOSummer,ROMO08
2255,22541,ROMO,2000,6,Rocky Mountain NP,483925,1.91E-09,0.093457356,Summer,ROMOSummer,ROMO06
2256,22551,ROMO,2001,4,Rocky Mountain NP,82007,4.55E-09,0.856581713,Spring,ROMOSpring,ROMO04
2257,22561,ROMO,2002,2,Rocky Mountain NP,62365,1.23E-09,-0.101730447,Winter,ROMOWinter,ROMO02
2258,22571,ROMO,2002,12,Rocky Mountain NP,68633,8.00E-10,-0.226626023,Winter,ROMOWinter,ROMO12
2259,22581,ROMO,2003,10,Rocky Mountain NP,262699,1.05E-09,-0.1533555,Fall,ROMOFall,ROMO10
2260,22591,ROMO,2004,8,Rocky Mountain NP,561913,1.04E-09,-0.158457687,Summer,ROMOSummer,ROMO08
2261,22601,ROMO,2005,6,Rocky Mountain NP,417346,1.56E-09,-0.007888749,Summer,ROMOSummer,ROMO06
2262,22611,ROMO,2006,4,Rocky Mountain NP,73816,2.27E-09,0.196513236,Spring,ROMOSpring,ROMO04
2263,22621,ROMO,2007,2,Rocky Mountain NP,51929,1.12E-09,-0.133576431,Winter,ROMOWinter,ROMO02
2264,22631,ROMO,2007,12,Rocky Mountain NP,50974,8.58E-10,-0.209699111,Winter,ROMOWinter,ROMO12
2265,22641,ROMO,2008,10,Rocky Mountain NP,213467,9.13E-10,-0.193942293,Fall,ROMOFall,ROMO10
2266,22651,ROMO,2009,8,Rocky Mountain NP,568455,9.20E-10,-0.191974501,Summer,ROMOSummer,ROMO08
2267,22661,ROMO,2010,6,Rocky Mountain NP,441738,1.43E-09,-0.044042524,Summer,ROMOSummer,ROMO06
2268,22671,ROMO,2011,4,Rocky Mountain NP,77183,2.70E-09,0.322376817,Spring,ROMOSpring,ROMO04
2269,22681,ROMO,2012,2,Rocky Mountain NP,62036,2.06E-09,0.137443595,Winter,ROMOWinter,ROMO02
2270,22691,ROMO,2012,12,Rocky Mountain NP,66776,9.16E-10,-0.193207667,Winter,ROMOWinter,ROMO12
2271,22701,ROMO,2013,10,Rocky Mountain NP,66275,8.71E-10,-0.205962959,Fall,ROMOFall,ROMO10
2272,22711,ROMO,2014,8,Rocky Mountain NP,616826,5.29E-10,-0.304756593,Summer,ROMOSummer,ROMO08
2273,22721,ROMO,2015,6,Rocky Mountain NP,608796,1.14E-09,-0.129411185,Summer,ROMOSummer,ROMO06
2274,22731,ROMO,2016,4,Rocky Mountain NP,129967,1.85E-09,0.075611797,Spring,ROMOSpring,ROMO04
2275,22741,ROMO,2017,2,Rocky Mountain NP,98832,1.05E-09,-0.153287896,Winter,ROMOWinter,ROMO02
2276,22751,ROMO,2017,12,Rocky Mountain NP,112830,8.13E-10,-0.222917058,Winter,ROMOWinter,ROMO12
2277,22761,ROMO,2018,10,Rocky Mountain NP,312757,1.02E-09,-0.163765634,Fall,ROMOFall,ROMO10
2278,22771,SAGU,1980,8,Saguaro NP,38694,2.65E-09,0.308091847,Summer,SAGUSummer,SAGU08
2279,22781,SAGU,1981,6,Saguaro NP,25380,4.73E-09,0.907636457,Summer,SAGUSummer,SAGU06
2280,22791,SAGU,1982,4,Saguaro NP,66487,5.17E-09,1.034410738,Spring,SAGUSpring,SAGU04
2281,22801,SAGU,1983,2,Saguaro NP,70577,1.29E-09,-0.0861428,Winter,SAGUWinter,SAGU02
2282,22811,SAGU,1983,12,Saguaro NP,56603,2.04E-09,0.131855972,Winter,SAGUWinter,SAGU12
2283,22821,SAGU,1984,10,Saguaro NP,45917,3.01E-09,0.411599297,Fall,SAGUFall,SAGU10
2284,22831,SAGU,1985,8,Saguaro NP,28149,2.22E-09,0.182532388,Summer,SAGUSummer,SAGU08
2285,22841,SAGU,1986,6,Saguaro NP,29284,4.26E-09,0.770963013,Summer,SAGUSummer,SAGU06
2286,22851,SAGU,1987,4,Saguaro NP,78388,3.53E-09,0.562213283,Spring,SAGUSpring,SAGU04
2287,22861,SAGU,1988,2,Saguaro NP,70296,2.35E-09,0.221760131,Winter,SAGUWinter,SAGU02
2288,22871,SAGU,1988,12,Saguaro NP,50274,3.06E-09,0.427061027,Winter,SAGUWinter,SAGU12
2289,22881,SAGU,1989,10,Saguaro NP,44738,2.57E-09,0.283664339,Fall,SAGUFall,SAGU10
2290,22891,SAGU,1990,8,Saguaro NP,53122,1.70E-09,0.032020866,Summer,SAGUSummer,SAGU08
2291,22901,SAGU,1991,6,Saguaro NP,38788,5.46E-09,1.118701836,Summer,SAGUSummer,SAGU06
2292,22911,SAGU,1992,4,Saguaro NP,175295,1.73E-09,0.040645419,Spring,SAGUSpring,SAGU04
2293,22921,SAGU,1993,2,Saguaro NP,98333,4.61E-10,-0.324449114,Winter,SAGUWinter,SAGU02
2294,22931,SAGU,1993,12,Saguaro NP,65484,1.97E-09,0.110350691,Winter,SAGUWinter,SAGU12
2295,22941,SAGU,1994,10,Saguaro NP,54946,2.25E-09,0.190497689,Fall,SAGUFall,SAGU10
2296,22951,SAGU,1995,8,Saguaro NP,40165,2.91E-09,0.382291991,Summer,SAGUSummer,SAGU08
2297,22961,SAGU,1996,6,Saguaro NP,36174,3.99E-09,0.693837309,Summer,SAGUSummer,SAGU06
2298,22971,SAGU,1997,4,Saguaro NP,63650,6.00E-09,1.273746037,Spring,SAGUSpring,SAGU04
2299,22981,SAGU,1998,2,Saguaro NP,78613,1.54E-09,-0.013651854,Winter,SAGUWinter,SAGU02
2300,22991,SAGU,1998,12,Saguaro NP,33551,2.39E-09,0.232901671,Winter,SAGUWinter,SAGU12
2301,23001,SAGU,1999,10,Saguaro NP,55548,2.45E-09,0.250810413,Fall,SAGUFall,SAGU10
2302,23011,SAGU,2000,8,Saguaro NP,37172,2.72E-09,0.327274173,Summer,SAGUSummer,SAGU08
2303,23021,SAGU,2001,6,Saguaro NP,39500,4.15E-09,0.741051115,Summer,SAGUSummer,SAGU06
2304,23031,SAGU,2002,4,Saguaro NP,61472,5.53E-09,1.138071211,Spring,SAGUSpring,SAGU04
2305,23041,SAGU,2003,2,Saguaro NP,72986,2.52E-09,0.270383434,Winter,SAGUWinter,SAGU02
2306,23051,SAGU,2003,12,Saguaro NP,46379,3.35E-09,0.510518255,Winter,SAGUWinter,SAGU12
2307,23061,SAGU,2004,10,Saguaro NP,45479,2.37E-09,0.226108837,Fall,SAGUFall,SAGU10
2308,23071,SAGU,2005,8,Saguaro NP,47620,2.56E-09,0.28112909,Summer,SAGUSummer,SAGU08
2309,23081,SAGU,2006,6,Saguaro NP,31219,3.84E-09,0.651915848,Summer,SAGUSummer,SAGU06
2310,23091,SAGU,2007,4,Saguaro NP,74777,6.44E-09,1.402297761,Spring,SAGUSpring,SAGU04
2311,23101,SAGU,2008,2,Saguaro NP,81943,3.52E-09,0.557249348,Winter,SAGUWinter,SAGU02
2312,23111,SAGU,2008,12,Saguaro NP,64516,2.72E-09,0.328361094,Winter,SAGUWinter,SAGU12
2313,23121,SAGU,2009,10,Saguaro NP,39052,3.69E-09,0.608021436,Fall,SAGUFall,SAGU10
2314,23131,SAGU,2010,8,Saguaro NP,34563,2.43E-09,0.242447754,Summer,SAGUSummer,SAGU08
2315,23141,SAGU,2011,6,Saguaro NP,27132,4.76E-09,0.917254822,Summer,SAGUSummer,SAGU06
2316,23151,SAGU,2012,4,Saguaro NP,61418,5.96E-09,1.262727914,Spring,SAGUSpring,SAGU04
2317,23161,SAGU,2013,2,Saguaro NP,70794,3.14E-09,0.449484634,Winter,SAGUWinter,SAGU02
2318,23171,SAGU,2013,12,Saguaro NP,55998,2.61E-09,0.29693967,Winter,SAGUWinter,SAGU12
2319,23181,SAGU,2014,10,Saguaro NP,44325,1.91E-09,0.092412088,Fall,SAGUFall,SAGU10
2320,23191,SAGU,2015,8,Saguaro NP,37614,2.67E-09,0.313788662,Summer,SAGUSummer,SAGU08
2321,23201,SAGU,2016,6,Saguaro NP,37587,3.97E-09,0.687861107,Summer,SAGUSummer,SAGU06
2322,23211,SAGU,2017,4,Saguaro NP,99335,6.85E-09,1.520107804,Spring,SAGUSpring,SAGU04
2323,23221,SAGU,2018,2,Saguaro NP,131262,3.44E-09,0.53532332,Winter,SAGUWinter,SAGU02
2324,23231,SAGU,2018,12,Saguaro NP,62792,2.23E-09,0.184850728,Winter,SAGUWinter,SAGU12
2325,23241,SEQU,1980,10,Sequoia NP,59511,4.70E-10,-0.321831706,Fall,SEQUFall,SEQU10
2326,23251,SEQU,1981,8,Sequoia NP,223365,5.05E-10,-0.311610543,Summer,SEQUSummer,SEQU08
2327,23261,SEQU,1982,6,Sequoia NP,128891,2.29E-09,0.202933703,Summer,SEQUSummer,SEQU06
2328,23271,SEQU,1983,4,Sequoia NP,29103,6.84E-10,-0.260118119,Spring,SEQUSpring,SEQU04
2329,23281,SEQU,1984,2,Sequoia NP,29305,5.81E-10,-0.2896564,Winter,SEQUWinter,SEQU02
2330,23291,SEQU,1984,12,Sequoia NP,28009,6.22E-10,-0.277780379,Winter,SEQUWinter,SEQU12
2331,23301,SEQU,1985,10,Sequoia NP,56798,1.08E-09,-0.145696532,Fall,SEQUFall,SEQU10
2332,23311,SEQU,1986,8,Sequoia NP,198976,1.33E-09,-0.072752094,Summer,SEQUSummer,SEQU08
2333,23321,SEQU,1987,6,Sequoia NP,151253,1.83E-09,0.071646896,Summer,SEQUSummer,SEQU06
2334,23331,SEQU,1988,4,Sequoia NP,61744,2.18E-09,0.172438167,Spring,SEQUSpring,SEQU04
2335,23341,SEQU,1989,2,Sequoia NP,26134,8.72E-10,-0.205692671,Winter,SEQUWinter,SEQU02
2336,23351,SEQU,1989,12,Sequoia NP,32254,6.91E-10,-0.258088026,Winter,SEQUWinter,SEQU12
2337,23361,SEQU,1990,10,Sequoia NP,67525,1.39E-09,-0.057301129,Fall,SEQUFall,SEQU10
2338,23371,SEQU,1991,8,Sequoia NP,218094,5.05E-10,-0.311593802,Summer,SEQUSummer,SEQU08
2339,23381,SEQU,1992,6,Sequoia NP,135323,7.18E-10,-0.250271022,Summer,SEQUSummer,SEQU06
2340,23391,SEQU,1993,4,Sequoia NP,66686,1.70E-09,0.032277217,Spring,SEQUSpring,SEQU04
2341,23401,SEQU,1994,2,Sequoia NP,20157,7.10E-10,-0.252454778,Winter,SEQUWinter,SEQU02
2342,23411,SEQU,1994,12,Sequoia NP,20758,4.18E-10,-0.336688644,Winter,SEQUWinter,SEQU12
2343,23421,SEQU,1995,10,Sequoia NP,52890,2.18E-09,0.172098289,Fall,SEQUFall,SEQU10
2344,23431,SEQU,1996,8,Sequoia NP,160107,1.22E-09,-0.104293571,Summer,SEQUSummer,SEQU08
2345,23441,SEQU,1997,6,Sequoia NP,129033,1.87E-09,0.082171957,Summer,SEQUSummer,SEQU06
2346,23451,SEQU,1998,4,Sequoia NP,34844,1.82E-09,0.066601163,Spring,SEQUSpring,SEQU04
2347,23461,SEQU,1999,2,Sequoia NP,22085,6.67E-10,-0.26484387,Winter,SEQUWinter,SEQU02
2348,23471,SEQU,1999,12,Sequoia NP,20250,5.56E-10,-0.296846673,Winter,SEQUWinter,SEQU12
2349,23481,SEQU,2000,10,Sequoia NP,59548,1.10E-09,-0.140016859,Fall,SEQUFall,SEQU10
2350,23491,SEQU,2001,8,Sequoia NP,160246,1.73E-09,0.042412801,Summer,SEQUSummer,SEQU08
2351,23501,SEQU,2002,6,Sequoia NP,118442,2.03E-09,0.12796582,Summer,SEQUSummer,SEQU06
2352,23511,SEQU,2003,4,Sequoia NP,56662,2.92E-09,0.385629134,Spring,SEQUSpring,SEQU04
2353,23521,SEQU,2004,2,Sequoia NP,31324,2.67E-09,0.314376209,Winter,SEQUWinter,SEQU02
2354,23531,SEQU,2004,12,Sequoia NP,29514,2.98E-09,0.403626242,Winter,SEQUWinter,SEQU12
2355,23541,SEQU,2005,10,Sequoia NP,71964,4.05E-09,0.711182278,Fall,SEQUFall,SEQU10
2356,23551,SEQU,2006,8,Sequoia NP,158372,2.01E-09,0.122755819,Summer,SEQUSummer,SEQU08
2357,23561,SEQU,2007,6,Sequoia NP,121408,2.75E-09,0.336982058,Summer,SEQUSummer,SEQU06
2358,23571,SEQU,2008,4,Sequoia NP,49940,4.78E-09,0.921875482,Spring,SEQUSpring,SEQU04
2359,23581,SEQU,2009,2,Sequoia NP,25630,2.24E-09,0.187919186,Winter,SEQUWinter,SEQU02
2360,23591,SEQU,2009,12,Sequoia NP,30875,1.92E-09,0.096144475,Winter,SEQUWinter,SEQU12
2361,23601,SEQU,2010,10,Sequoia NP,70483,1.57E-09,-0.004401659,Fall,SEQUFall,SEQU10
2362,23611,SEQU,2011,8,Sequoia NP,183238,1.78E-09,0.055564682,Summer,SEQUSummer,SEQU08
2363,23621,SEQU,2012,6,Sequoia NP,123538,1.74E-09,0.044184029,Summer,SEQUSummer,SEQU06
2364,23631,SEQU,2013,4,Sequoia NP,50937,2.84E-09,0.360738907,Spring,SEQUSpring,SEQU04
2365,23641,SEQU,2014,2,Sequoia NP,26877,1.46E-09,-0.034685219,Winter,SEQUWinter,SEQU02
2366,23651,SEQU,2014,12,Sequoia NP,42462,9.27E-10,-0.189892103,Winter,SEQUWinter,SEQU12
2367,23661,SEQU,2015,10,Sequoia NP,70954,2.09E-09,0.144422068,Fall,SEQUFall,SEQU10
2368,23671,SEQU,2016,8,Sequoia NP,191657,1.36E-09,-0.064886341,Summer,SEQUSummer,SEQU08
2369,23681,SEQU,2017,6,Sequoia NP,169618,2.87E-09,0.370426478,Summer,SEQUSummer,SEQU06
2370,23691,SEQU,2018,4,Sequoia NP,84169,2.98E-09,0.401275158,Spring,SEQUSpring,SEQU04
2371,23701,SHEN,1980,2,Shenandoah NP,22352,2.49E-10,-0.385689753,Winter,SHENWinter,SHEN02
2372,23711,SHEN,1980,12,Shenandoah NP,22861,4.21E-10,-0.335969285,Winter,SHENWinter,SHEN12
2373,23721,SHEN,1981,10,Shenandoah NP,352936,3.61E-10,-0.353273147,Fall,SHENFall,SHEN10
2374,23731,SHEN,1982,8,Shenandoah NP,257985,5.52E-10,-0.298115307,Summer,SHENSummer,SHEN08
2375,23741,SHEN,1983,6,Shenandoah NP,184854,9.71E-10,-0.17730084,Summer,SHENSummer,SHEN06
2376,23751,SHEN,1984,4,Shenandoah NP,122678,9.58E-10,-0.18088485,Spring,SHENSpring,SHEN04
2377,23761,SHEN,1985,2,Shenandoah NP,30458,3.72E-10,-0.350208422,Winter,SHENWinter,SHEN02
2378,23771,SHEN,1985,12,Shenandoah NP,36511,3.04E-10,-0.369638761,Winter,SHENWinter,SHEN12
2379,23781,SHEN,1986,10,Shenandoah NP,341440,5.32E-10,-0.303892142,Fall,SHENFall,SHEN10
2380,23791,SHEN,1987,8,Shenandoah NP,264940,4.59E-10,-0.324962425,Summer,SHENSummer,SHEN08
2381,23801,SHEN,1988,6,Shenandoah NP,185082,1.05E-09,-0.154040416,Summer,SHENSummer,SHEN06
2382,23811,SHEN,1989,4,Shenandoah NP,107011,1.58E-09,-0.000538934,Spring,SHENSpring,SHEN04
2383,23821,SHEN,1990,2,Shenandoah NP,42354,5.93E-10,-0.286231788,Winter,SHENWinter,SHEN02
2384,23831,SHEN,1990,12,Shenandoah NP,34058,4.42E-10,-0.329916804,Winter,SHENWinter,SHEN12
2385,23841,SHEN,1991,10,Shenandoah NP,381661,6.51E-10,-0.269550381,Fall,SHENFall,SHEN10
2386,23851,SHEN,1992,8,Shenandoah NP,197603,2.82E-10,-0.376157487,Summer,SHENSummer,SHEN08
2387,23861,SHEN,1993,6,Shenandoah NP,185276,7.92E-10,-0.228934095,Summer,SHENSummer,SHEN06
2388,23871,SHEN,1994,4,Shenandoah NP,167326,1.10E-09,-0.139226339,Spring,SHENSpring,SHEN04
2389,23881,SHEN,1995,2,Shenandoah NP,31145,2.86E-10,-0.375009659,Winter,SHENWinter,SHEN02
2390,23891,SHEN,1995,12,Shenandoah NP,21390,3.89E-10,-0.345113821,Winter,SHENWinter,SHEN12
2391,23901,SHEN,1996,10,Shenandoah NP,308790,7.97E-10,-0.227373962,Fall,SHENFall,SHEN10
2392,23911,SHEN,1997,8,Shenandoah NP,263672,5.49E-10,-0.298903616,Summer,SHENSummer,SHEN08
2393,23921,SHEN,1998,6,Shenandoah NP,143583,9.42E-10,-0.18557587,Summer,SHENSummer,SHEN06
2394,23931,SHEN,1999,4,Shenandoah NP,94767,1.15E-09,-0.125020796,Spring,SHENSpring,SHEN04
2395,23941,SHEN,2000,2,Shenandoah NP,31041,5.74E-10,-0.29184719,Winter,SHENWinter,SHEN02
2396,23951,SHEN,2000,12,Shenandoah NP,22520,4.98E-10,-0.313649079,Winter,SHENWinter,SHEN12
2397,23961,SHEN,2001,10,Shenandoah NP,303514,8.77E-10,-0.2044076,Fall,SHENFall,SHEN10
2398,23971,SHEN,2002,8,Shenandoah NP,195518,2.10E-09,0.14975036,Summer,SHENSummer,SHEN08
2399,23981,SHEN,2003,6,Shenandoah NP,126203,1.72E-09,0.039435818,Summer,SHENSummer,SHEN06
2400,23991,SHEN,2004,4,Shenandoah NP,96523,3.08E-09,0.432483517,Spring,SHENSpring,SHEN04
2401,24001,SHEN,2005,2,Shenandoah NP,18263,1.18E-09,-0.118089678,Winter,SHENWinter,SHEN02
2402,24011,SHEN,2005,12,Shenandoah NP,4357,6.43E-10,-0.271796151,Winter,SHENWinter,SHEN12
2403,24021,SHEN,2006,10,Shenandoah NP,233542,5.45E-10,-0.300174317,Fall,SHENFall,SHEN10
2404,24031,SHEN,2007,8,Shenandoah NP,135534,1.29E-09,-0.085008974,Summer,SHENSummer,SHEN08
2405,24041,SHEN,2008,6,Shenandoah NP,121783,2.73E-09,0.331498693,Summer,SHENSummer,SHEN06
2406,24051,SHEN,2009,4,Shenandoah NP,77195,1.98E-09,0.115230874,Spring,SHENSpring,SHEN04
2407,24061,SHEN,2010,2,Shenandoah NP,1144,1.13E-09,-0.130611943,Winter,SHENWinter,SHEN02
2408,24071,SHEN,2010,12,Shenandoah NP,12379,7.71E-10,-0.234847098,Winter,SHENWinter,SHEN12
2409,24081,SHEN,2011,10,Shenandoah NP,238482,9.86E-10,-0.172788602,Fall,SHENFall,SHEN10
2410,24091,SHEN,2012,8,Shenandoah NP,149992,2.09E-09,0.145766204,Summer,SHENSummer,SHEN08
2411,24101,SHEN,2013,6,Shenandoah NP,136277,2.25E-09,0.190842758,Summer,SHENSummer,SHEN06
2412,24111,SHEN,2014,4,Shenandoah NP,91203,1.96E-09,0.107626727,Spring,SHENSpring,SHEN04
2413,24121,SHEN,2015,2,Shenandoah NP,9610,1.17E-09,-0.12055806,Winter,SHENWinter,SHEN02
2414,24131,SHEN,2015,12,Shenandoah NP,35149,5.26E-10,-0.305598584,Winter,SHENWinter,SHEN12
2415,24141,SHEN,2016,10,Shenandoah NP,263082,3.72E-10,-0.350142813,Fall,SHENFall,SHEN10
2416,24151,SHEN,2017,8,Shenandoah NP,187626,7.82E-10,-0.231785418,Summer,SHENSummer,SHEN08
2417,24161,SHEN,2018,6,Shenandoah NP,149418,2.51E-09,0.268236187,Summer,SHENSummer,SHEN06
2418,24171,THRO,1980,4,Theodore Roosevelt NP,23208,1.83E-09,0.071089275,Spring,THROSpring,THRO04
2419,24181,THRO,1981,2,Theodore Roosevelt NP,11869,2.06E-09,0.13704912,Winter,THROWinter,THRO02
2420,24191,THRO,1981,12,Theodore Roosevelt NP,12899,2.26E-09,0.19573313,Winter,THROWinter,THRO12
2421,24201,THRO,1982,10,Theodore Roosevelt NP,33194,8.42E-10,-0.214389281,Fall,THROFall,THRO10
2422,24211,THRO,1983,8,Theodore Roosevelt NP,105025,7.60E-10,-0.238237268,Summer,THROSummer,THRO08
2423,24221,THRO,1984,6,Theodore Roosevelt NP,64834,1.60E-09,0.003217066,Summer,THROSummer,THRO06
2424,24231,THRO,1985,4,Theodore Roosevelt NP,4273,2.39E-09,0.230878931,Spring,THROSpring,THRO04
2425,24241,THRO,1986,2,Theodore Roosevelt NP,573,8.26E-10,-0.219084017,Winter,THROWinter,THRO02
2426,24251,THRO,1986,12,Theodore Roosevelt NP,963,1.05E-09,-0.153440437,Winter,THROWinter,THRO12
2427,24261,THRO,1987,10,Theodore Roosevelt NP,16463,1.79E-09,0.0603961,Fall,THROFall,THRO10
2428,24271,THRO,1988,8,Theodore Roosevelt NP,103574,9.32E-10,-0.188569065,Summer,THROSummer,THRO08
2429,24281,THRO,1989,6,Theodore Roosevelt NP,87021,1.34E-09,-0.070201754,Summer,THROSummer,THRO06
2430,24291,THRO,1990,4,Theodore Roosevelt NP,16226,1.68E-09,0.02755624,Spring,THROSpring,THRO04
2431,24301,THRO,1991,2,Theodore Roosevelt NP,1462,2.67E-09,0.313082311,Winter,THROWinter,THRO02
2432,24311,THRO,1991,12,Theodore Roosevelt NP,1376,2.89E-09,0.377161577,Winter,THROWinter,THRO12
2433,24321,THRO,1992,10,Theodore Roosevelt NP,20176,1.05E-09,-0.154732829,Fall,THROFall,THRO10
2434,24331,THRO,1993,8,Theodore Roosevelt NP,136519,5.80E-10,-0.289997144,Summer,THROSummer,THRO08
2435,24341,THRO,1994,6,Theodore Roosevelt NP,85653,1.48E-09,-0.031462587,Summer,THROSummer,THRO06
2436,24351,THRO,1995,4,Theodore Roosevelt NP,12437,1.28E-09,-0.086815573,Spring,THROSpring,THRO04
2437,24361,THRO,1996,2,Theodore Roosevelt NP,1752,2.25E-09,0.192445136,Winter,THROWinter,THRO02
2438,24371,THRO,1996,12,Theodore Roosevelt NP,794,1.73E-09,0.042758063,Winter,THROWinter,THRO12
2439,24381,THRO,1997,10,Theodore Roosevelt NP,24610,1.98E-09,0.115124182,Fall,THROFall,THRO10
2440,24391,THRO,1998,8,Theodore Roosevelt NP,111675,6.19E-10,-0.278856149,Summer,THROSummer,THRO08
2441,24401,THRO,1999,6,Theodore Roosevelt NP,71375,1.36E-09,-0.065371681,Summer,THROSummer,THRO06
2442,24411,THRO,2000,4,Theodore Roosevelt NP,16264,3.36E-09,0.512312359,Spring,THROSpring,THRO04
2443,24421,THRO,2001,2,Theodore Roosevelt NP,583,1.61E-09,0.007520596,Winter,THROWinter,THRO02
2444,24431,THRO,2001,12,Theodore Roosevelt NP,793,2.10E-09,0.147276435,Winter,THROWinter,THRO12
2445,24441,THRO,2002,10,Theodore Roosevelt NP,25478,1.13E-09,-0.131698799,Fall,THROFall,THRO10
2446,24451,THRO,2003,8,Theodore Roosevelt NP,116140,1.40E-09,-0.054053057,Summer,THROSummer,THRO08
2447,24461,THRO,2004,6,Theodore Roosevelt NP,72032,2.30E-09,0.205116963,Summer,THROSummer,THRO06
2448,24471,THRO,2005,4,Theodore Roosevelt NP,21816,2.75E-09,0.335504123,Spring,THROSpring,THRO04
2449,24481,THRO,2006,2,Theodore Roosevelt NP,1874,1.77E-09,0.054462415,Winter,THROWinter,THRO02
2450,24491,THRO,2006,12,Theodore Roosevelt NP,1508,3.19E-09,0.463971904,Winter,THROWinter,THRO12
2451,24501,THRO,2007,10,Theodore Roosevelt NP,37618,1.97E-09,0.109747381,Fall,THROFall,THRO10
2452,24511,THRO,2008,8,Theodore Roosevelt NP,97342,1.51E-09,-0.022184357,Summer,THROSummer,THRO08
2453,24521,THRO,2009,6,Theodore Roosevelt NP,79023,1.65E-09,0.017621193,Summer,THROSummer,THRO06
2454,24531,THRO,2010,4,Theodore Roosevelt NP,37379,3.23E-09,0.473431607,Spring,THROSpring,THRO04
2455,24541,THRO,2011,2,Theodore Roosevelt NP,2182,1.52E-09,-0.020109391,Winter,THROWinter,THRO02
2456,24551,THRO,2011,12,Theodore Roosevelt NP,4388,3.70E-09,0.610557903,Winter,THROWinter,THRO12
2457,24561,THRO,2012,10,Theodore Roosevelt NP,77779,1.61E-09,0.00834873,Fall,THROFall,THRO10
