"","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke"
"13927","HOSP","2016","08","Hot Springs NP",181221,8.64194882321812e-10
"13928","HOSP","2016","09","Hot Springs NP",147133,6.85282275370014e-10
"13929","HOSP","2016","10","Hot Springs NP",161294,3.93468757575732e-10
"13930","HOSP","2016","11","Hot Springs NP",118453,7.14624359687832e-10
"13931","HOSP","2016","12","Hot Springs NP",88297,7.04495461967269e-10
"13932","HOSP","2017","01","Hot Springs NP",78452,5.21272136566608e-10
"13933","HOSP","2017","02","Hot Springs NP",85069,5.7298010780471e-10
"13934","HOSP","2017","03","Hot Springs NP",124670,1.17030241053584e-09
"13935","HOSP","2017","04","Hot Springs NP",107420,1.64871094554542e-09
"13936","HOSP","2017","05","Hot Springs NP",133958,2.73604139344741e-09
"13937","HOSP","2017","06","Hot Springs NP",157374,3.20769588668668e-09
"13938","HOSP","2017","07","Hot Springs NP",177934,4.88834928091819e-09
"13939","HOSP","2017","08","Hot Springs NP",215752,9.38147226570152e-10
"13940","HOSP","2017","09","Hot Springs NP",143475,8.59461835034381e-10
"13941","HOSP","2017","10","Hot Springs NP",126573,9.89178072785535e-10
"13942","HOSP","2017","11","Hot Springs NP",104899,7.26262106010012e-10
"13943","HOSP","2017","12","Hot Springs NP",106040,6.2085037111359e-10
"13944","HOSP","2018","01","Hot Springs NP",73050,9.35800881229909e-10
"13945","HOSP","2018","02","Hot Springs NP",96294,9.21294207589796e-10
"13946","HOSP","2018","03","Hot Springs NP",132156,1.84671178349305e-09
"13947","HOSP","2018","04","Hot Springs NP",118540,2.96534441446283e-09
"13948","HOSP","2018","05","Hot Springs NP",129998,1.85374149364037e-09
"13949","HOSP","2018","06","Hot Springs NP",144405,5.3441762126738e-09
"13950","HOSP","2018","07","Hot Springs NP",177712,1.23991537037682e-08
"13951","HOSP","2018","08","Hot Springs NP",175012,7.60065255178688e-09
"13952","HOSP","2018","09","Hot Springs NP",138285,4.74994377164251e-10
"13953","HOSP","2018","10","Hot Springs NP",142710,7.24206417057616e-10
"13954","HOSP","2018","11","Hot Springs NP",103819,6.76711964242571e-10
"13955","HOSP","2018","12","Hot Springs NP",74906,6.06514782841572e-10
"13956","INDU","1980","01","Indiana Dunes NP",3969,3.147569149764e-10
"13957","INDU","1980","02","Indiana Dunes NP",3720,2.42556197349586e-10
"13958","INDU","1980","03","Indiana Dunes NP",9117,5.06639730168956e-10
"13959","INDU","1980","04","Indiana Dunes NP",15704,1.05908470882099e-09
"13960","INDU","1980","05","Indiana Dunes NP",144951,9.78837344511874e-10
"13961","INDU","1980","06","Indiana Dunes NP",264476,9.99330729278824e-10
"13962","INDU","1980","07","Indiana Dunes NP",396056,6.47287279331721e-10
"13963","INDU","1980","08","Indiana Dunes NP",238587,9.78021552633379e-10
"13964","INDU","1980","09","Indiana Dunes NP",63251,4.18424350723257e-10
"13965","INDU","1980","10","Indiana Dunes NP",66822,4.19620255209807e-10
"13966","INDU","1980","11","Indiana Dunes NP",11797,4.871469894141e-10
"13967","INDU","1980","12","Indiana Dunes NP",4424,4.63717453325074e-10
"13968","INDU","1981","01","Indiana Dunes NP",7800,3.07361996965128e-10
"13969","INDU","1981","02","Indiana Dunes NP",5976,4.74349337586943e-10
"13970","INDU","1981","03","Indiana Dunes NP",24335,7.22019333210255e-10
"13971","INDU","1981","04","Indiana Dunes NP",16356,9.42811051451997e-10
"13972","INDU","1981","05","Indiana Dunes NP",113083,1.42101241884518e-09
"13973","INDU","1981","06","Indiana Dunes NP",184853,1.28939980914566e-09
"13974","INDU","1981","07","Indiana Dunes NP",225617,4.87490492417919e-10
"13975","INDU","1981","08","Indiana Dunes NP",176637,2.64304439445695e-10
"13976","INDU","1981","09","Indiana Dunes NP",146042,4.67573979534563e-10
"13977","INDU","1981","10","Indiana Dunes NP",102932,5.14312870070199e-10
"13978","INDU","1981","11","Indiana Dunes NP",12129,3.59757196255472e-10
"13979","INDU","1981","12","Indiana Dunes NP",7676,3.21441318007487e-10
"13980","INDU","1982","01","Indiana Dunes NP",5551,4.78870998410486e-10
"13981","INDU","1982","02","Indiana Dunes NP",8232,5.346146303431e-10
"13982","INDU","1982","03","Indiana Dunes NP",20240,8.19960765952032e-10
"13983","INDU","1982","04","Indiana Dunes NP",18973,1.34750954838836e-09
"13984","INDU","1982","05","Indiana Dunes NP",122343,1.72147196497718e-09
"13985","INDU","1982","06","Indiana Dunes NP",159700,8.79911254969556e-10
"13986","INDU","1982","07","Indiana Dunes NP",282807,8.87178552844148e-10
"13987","INDU","1982","08","Indiana Dunes NP",216637,6.84450662813418e-10
"13988","INDU","1982","09","Indiana Dunes NP",110263,4.24185242486885e-10
"13989","INDU","1982","10","Indiana Dunes NP",103961,4.19648205074452e-10
"13990","INDU","1982","11","Indiana Dunes NP",12190,4.55159548939932e-10
"13991","INDU","1982","12","Indiana Dunes NP",5676,4.57898524652833e-10
"13992","INDU","1983","01","Indiana Dunes NP",6010,2.73161798736155e-10
"13993","INDU","1983","02","Indiana Dunes NP",7795,1.87610385560255e-10
"13994","INDU","1983","03","Indiana Dunes NP",29073,6.58994303570637e-10
"13995","INDU","1983","04","Indiana Dunes NP",88574,8.30636504023374e-10
"13996","INDU","1983","05","Indiana Dunes NP",138065,9.36422162034489e-10
"13997","INDU","1983","06","Indiana Dunes NP",297513,9.07155406348892e-10
"13998","INDU","1983","07","Indiana Dunes NP",346380,8.36896663081177e-10
"13999","INDU","1983","08","Indiana Dunes NP",288396,4.14065365328398e-10
"14000","INDU","1983","09","Indiana Dunes NP",151424,4.68696748079367e-10
"14001","INDU","1983","10","Indiana Dunes NP",114853,4.11762179908237e-10
"14002","INDU","1983","11","Indiana Dunes NP",37304,4.46033293632908e-10
"14003","INDU","1983","12","Indiana Dunes NP",5243,3.71647268515574e-10
"14004","INDU","1984","01","Indiana Dunes NP",10651,4.02927330389602e-10
"14005","INDU","1984","02","Indiana Dunes NP",9106,3.78511444409924e-10
"14006","INDU","1984","03","Indiana Dunes NP",15036,5.3225984730787e-10
"14007","INDU","1984","04","Indiana Dunes NP",59193,1.12709186428361e-09
"14008","INDU","1984","05","Indiana Dunes NP",157202,1.53745727260457e-09
"14009","INDU","1984","06","Indiana Dunes NP",266251,8.35007563093626e-10
"14010","INDU","1984","07","Indiana Dunes NP",281379,4.08230282911148e-10
"14011","INDU","1984","08","Indiana Dunes NP",369824,5.63324220603789e-10
"14012","INDU","1984","09","Indiana Dunes NP",140956,6.236370309054e-10
"14013","INDU","1984","10","Indiana Dunes NP",108827,5.61465707260567e-10
"14014","INDU","1984","11","Indiana Dunes NP",80516,5.81031334156989e-10
"14015","INDU","1984","12","Indiana Dunes NP",61487,5.22187404428109e-10
"14016","INDU","1985","01","Indiana Dunes NP",39403,3.37218752921586e-10
"14017","INDU","1985","02","Indiana Dunes NP",47997,4.36802510828116e-10
"14018","INDU","1985","03","Indiana Dunes NP",82956,1.20860543795231e-09
"14019","INDU","1985","04","Indiana Dunes NP",205326,1.36144684415029e-09
"14020","INDU","1985","05","Indiana Dunes NP",252268,1.81955361888697e-09
"14021","INDU","1985","06","Indiana Dunes NP",272462,1.20107257473023e-09
"14022","INDU","1985","07","Indiana Dunes NP",275402,8.91312523787491e-10
"14023","INDU","1985","08","Indiana Dunes NP",204361,6.82475742586064e-10
"14024","INDU","1985","09","Indiana Dunes NP",187358,7.58120122235084e-10
"14025","INDU","1985","10","Indiana Dunes NP",133354,6.41052655403485e-10
"14026","INDU","1985","11","Indiana Dunes NP",50176,6.0400529022786e-10
"14027","INDU","1985","12","Indiana Dunes NP",49263,3.84574011524919e-10
"14028","INDU","1986","01","Indiana Dunes NP",90441,3.10426656602303e-10
"14029","INDU","1986","02","Indiana Dunes NP",54560,3.70936226179452e-10
"14030","INDU","1986","03","Indiana Dunes NP",101177,8.90609030967937e-10
"14031","INDU","1986","04","Indiana Dunes NP",155610,1.21566157140762e-09
"14032","INDU","1986","05","Indiana Dunes NP",170099,1.29610056021079e-09
"14033","INDU","1986","06","Indiana Dunes NP",223525,1.02840624904843e-09
"14034","INDU","1986","07","Indiana Dunes NP",276617,2.17390239143356e-09
"14035","INDU","1986","08","Indiana Dunes NP",260488,6.56240117802298e-10
"14036","INDU","1986","09","Indiana Dunes NP",152068,6.1563404374354e-10
"14037","INDU","1986","10","Indiana Dunes NP",102848,5.22203003061605e-10
"14038","INDU","1986","11","Indiana Dunes NP",73333,4.95057550509159e-10
"14039","INDU","1986","12","Indiana Dunes NP",15817,3.01875940911245e-10
"14040","INDU","1987","01","Indiana Dunes NP",38587,3.37357863866572e-10
"14041","INDU","1987","02","Indiana Dunes NP",54960,5.14219722358433e-10
"14042","INDU","1987","03","Indiana Dunes NP",78211,8.60926885337676e-10
"14043","INDU","1987","04","Indiana Dunes NP",109427,1.2585004149912e-09
"14044","INDU","1987","05","Indiana Dunes NP",151775,1.34394240181024e-09
"14045","INDU","1987","06","Indiana Dunes NP",252000,1.0589951138229e-09
"14046","INDU","1987","07","Indiana Dunes NP",248556,9.94287430167162e-10
"14047","INDU","1987","08","Indiana Dunes NP",236969,6.37495223276829e-10
"14048","INDU","1987","09","Indiana Dunes NP",173321,5.3548659950664e-10
"14049","INDU","1987","10","Indiana Dunes NP",102333,5.9147259312553e-10
"14050","INDU","1987","11","Indiana Dunes NP",78547,6.60530796725567e-10
"14051","INDU","1987","12","Indiana Dunes NP",51552,5.78139092155538e-10
"14052","INDU","1988","01","Indiana Dunes NP",61882,4.88358908867781e-10
"14053","INDU","1988","02","Indiana Dunes NP",67916,5.55230472709667e-10
"14054","INDU","1988","03","Indiana Dunes NP",89714,8.18587031492513e-10
"14055","INDU","1988","04","Indiana Dunes NP",139687,1.14104325987796e-09
"14056","INDU","1988","05","Indiana Dunes NP",240207,1.37827449453454e-09
"14057","INDU","1988","06","Indiana Dunes NP",276841,1.00962105342717e-09
"14058","INDU","1988","07","Indiana Dunes NP",335816,6.77465972209745e-10
"14059","INDU","1988","08","Indiana Dunes NP",271779,6.99368007950341e-10
"14060","INDU","1988","09","Indiana Dunes NP",158446,5.71802383220188e-10
"14061","INDU","1988","10","Indiana Dunes NP",116048,4.42509473508323e-10
"14062","INDU","1988","11","Indiana Dunes NP",68861,6.1680621721294e-10
"14063","INDU","1988","12","Indiana Dunes NP",58179,7.13721082234997e-10
"14064","INDU","1989","01","Indiana Dunes NP",71350,6.67278510224634e-10
"14065","INDU","1989","02","Indiana Dunes NP",67596,6.21795670507908e-10
"14066","INDU","1989","03","Indiana Dunes NP",97779,8.0270168290042e-10
"14067","INDU","1989","04","Indiana Dunes NP",128005,1.57227653119207e-09
"14068","INDU","1989","05","Indiana Dunes NP",166234,1.78422054908367e-09
"14069","INDU","1989","06","Indiana Dunes NP",248515,1.4250214341871e-09
"14070","INDU","1989","07","Indiana Dunes NP",298759,6.255418960599e-10
"14071","INDU","1989","08","Indiana Dunes NP",259932,7.94829702055466e-10
"14072","INDU","1989","09","Indiana Dunes NP",172841,7.22348569848208e-10
"14073","INDU","1989","10","Indiana Dunes NP",160002,7.4532707783348e-10
"14074","INDU","1989","11","Indiana Dunes NP",69385,8.16229694944326e-10
"14075","INDU","1989","12","Indiana Dunes NP",51504,7.33175298250899e-10
"14076","INDU","1990","01","Indiana Dunes NP",74242,4.63382832105452e-10
"14077","INDU","1990","02","Indiana Dunes NP",71651,6.10026695824217e-10
"14078","INDU","1990","03","Indiana Dunes NP",116094,7.2404476858523e-10
"14079","INDU","1990","04","Indiana Dunes NP",185597,1.21802645747238e-09
"14080","INDU","1990","05","Indiana Dunes NP",175490,1.80562065299483e-09
"14081","INDU","1990","06","Indiana Dunes NP",276779,1.24863352990445e-09
"14082","INDU","1990","07","Indiana Dunes NP",297324,9.93655269176941e-10
"14083","INDU","1990","08","Indiana Dunes NP",260020,5.27767940461388e-10
"14084","INDU","1990","09","Indiana Dunes NP",191685,6.6438793355772e-10
"14085","INDU","1990","10","Indiana Dunes NP",124728,7.5504064112053e-10
"14086","INDU","1990","11","Indiana Dunes NP",83821,6.28014251713438e-10
"14087","INDU","1990","12","Indiana Dunes NP",62470,5.65801461238635e-10
"14088","INDU","1991","01","Indiana Dunes NP",68347,4.16992967933183e-10
"14089","INDU","1991","02","Indiana Dunes NP",82004,5.39840783186918e-10
"14090","INDU","1991","03","Indiana Dunes NP",121251,9.45447165001667e-10
"14091","INDU","1991","04","Indiana Dunes NP",152926,1.44254874712146e-09
"14092","INDU","1991","05","Indiana Dunes NP",228868,1.30146893262406e-09
"14093","INDU","1991","06","Indiana Dunes NP",300347,1.26475108164215e-09
"14094","INDU","1991","07","Indiana Dunes NP",346631,7.0832317788927e-10
"14095","INDU","1991","08","Indiana Dunes NP",269758,4.62653082511366e-10
"14096","INDU","1991","09","Indiana Dunes NP",196667,6.24593654574568e-10
"14097","INDU","1991","10","Indiana Dunes NP",136249,3.8392936052567e-10
"14098","INDU","1991","11","Indiana Dunes NP",92568,3.14353432173675e-10
"14099","INDU","1991","12","Indiana Dunes NP",63185,3.97942678809216e-10
"14100","INDU","1992","01","Indiana Dunes NP",67950,3.18607307203678e-10
"14101","INDU","1992","02","Indiana Dunes NP",78125,3.56024487668805e-10
"14102","INDU","1992","03","Indiana Dunes NP",108608,4.03385908009923e-10
"14103","INDU","1992","04","Indiana Dunes NP",124426,7.15988823785096e-10
"14104","INDU","1992","05","Indiana Dunes NP",210338,5.77912884214271e-10
"14105","INDU","1992","06","Indiana Dunes NP",263343,6.64800436922519e-10
"14106","INDU","1992","07","Indiana Dunes NP",255935,6.19538087498483e-10
"14107","INDU","1992","08","Indiana Dunes NP",296624,3.37228772684384e-10
"14108","INDU","1992","09","Indiana Dunes NP",187322,4.36441827122991e-10
"14109","INDU","1992","10","Indiana Dunes NP",145341,4.05995570496032e-10
"14110","INDU","1992","11","Indiana Dunes NP",173131,4.14240503010532e-10
"14111","INDU","1992","12","Indiana Dunes NP",61955,4.30785129790223e-10
"14112","INDU","1993","01","Indiana Dunes NP",67025,3.03284231062406e-10
"14113","INDU","1993","02","Indiana Dunes NP",63002,2.97966318285603e-10
"14114","INDU","1993","03","Indiana Dunes NP",86770,5.1693099800687e-10
"14115","INDU","1993","04","Indiana Dunes NP",121069,1.13774767385166e-09
"14116","INDU","1993","05","Indiana Dunes NP",185149,1.13428066939036e-09
"14117","INDU","1993","06","Indiana Dunes NP",247340,9.17394660238102e-10
"14118","INDU","1993","07","Indiana Dunes NP",321648,6.23571305702342e-10
"14119","INDU","1993","08","Indiana Dunes NP",271654,3.9102687754422e-10
"14120","INDU","1993","09","Indiana Dunes NP",151176,4.94269736250885e-10
"14121","INDU","1993","10","Indiana Dunes NP",132140,5.43111500217464e-10
"14122","INDU","1993","11","Indiana Dunes NP",62128,8.47320935637441e-10
"14123","INDU","1993","12","Indiana Dunes NP",53993,4.00148164603209e-10
"14124","INDU","1994","01","Indiana Dunes NP",46775,2.56554999467085e-10
"14125","INDU","1994","02","Indiana Dunes NP",55652,6.35845265328783e-10
"14126","INDU","1994","03","Indiana Dunes NP",88733,7.79974917985982e-10
"14127","INDU","1994","04","Indiana Dunes NP",131190,1.08161524181583e-09
"14128","INDU","1994","05","Indiana Dunes NP",201006,1.14125453531955e-09
"14129","INDU","1994","06","Indiana Dunes NP",258412,8.7173390728168e-10
"14130","INDU","1994","07","Indiana Dunes NP",281718,4.86938822596983e-10
"14131","INDU","1994","08","Indiana Dunes NP",217409,5.11199194086487e-10
"14132","INDU","1994","09","Indiana Dunes NP",161325,5.60697377416375e-10
"14133","INDU","1994","10","Indiana Dunes NP",140964,5.29147947680997e-10
"14134","INDU","1994","11","Indiana Dunes NP",68447,6.38501751470955e-10
"14135","INDU","1994","12","Indiana Dunes NP",48327,3.36642297371625e-10
"14136","INDU","1995","01","Indiana Dunes NP",52257,2.65782895692013e-10
"14137","INDU","1995","02","Indiana Dunes NP",58716,3.614558929943e-10
"14138","INDU","1995","03","Indiana Dunes NP",95241,5.0468590417907e-10
"14139","INDU","1995","04","Indiana Dunes NP",104054,1.41495615224585e-09
"14140","INDU","1995","05","Indiana Dunes NP",173537,1.16685805462424e-09
"14141","INDU","1995","06","Indiana Dunes NP",273035,1.25129140382541e-09
"14142","INDU","1995","07","Indiana Dunes NP",318305,1.19947740628845e-09
"14143","INDU","1995","08","Indiana Dunes NP",255754,8.05984445850783e-10
"14144","INDU","1995","09","Indiana Dunes NP",164791,7.55941642616165e-10
"14145","INDU","1995","10","Indiana Dunes NP",113689,1.19893839301e-09
"14146","INDU","1995","11","Indiana Dunes NP",54742,8.68327076908315e-10
"14147","INDU","1995","12","Indiana Dunes NP",32367,4.93560525782755e-10
"14148","INDU","1996","01","Indiana Dunes NP",37746,6.34751029515712e-10
"14149","INDU","1996","02","Indiana Dunes NP",60815,7.19368231649753e-10
"14150","INDU","1996","03","Indiana Dunes NP",84303,1.0363490066112e-09
"14151","INDU","1996","04","Indiana Dunes NP",90460,1.82052750652417e-09
"14152","INDU","1996","05","Indiana Dunes NP",127243,1.7094123894168e-09
"14153","INDU","1996","06","Indiana Dunes NP",225302,1.31612942766424e-09
"14154","INDU","1996","07","Indiana Dunes NP",262521,6.41999453598885e-10
"14155","INDU","1996","08","Indiana Dunes NP",265620,8.41340941359903e-10
"14156","INDU","1996","09","Indiana Dunes NP",148690,9.26032917014652e-10
"14157","INDU","1996","10","Indiana Dunes NP",130235,9.91149384788059e-10
"14158","INDU","1996","11","Indiana Dunes NP",52627,4.5076348209605e-10
"14159","INDU","1996","12","Indiana Dunes NP",40604,2.88009283089252e-10
"14160","INDU","1997","01","Indiana Dunes NP",50067,7.67923336031373e-10
"14161","INDU","1997","02","Indiana Dunes NP",46304,4.71346461861089e-10
"14162","INDU","1997","03","Indiana Dunes NP",82368,9.5704810743058e-10
"14163","INDU","1997","04","Indiana Dunes NP",84975,1.57420909641104e-09
"14164","INDU","1997","05","Indiana Dunes NP",136976,1.56702195663883e-09
"14165","INDU","1997","06","Indiana Dunes NP",237642,1.2994506581876e-09
"14166","INDU","1997","07","Indiana Dunes NP",279009,7.65171037642176e-10
"14167","INDU","1997","08","Indiana Dunes NP",193447,6.86289025608744e-10
"14168","INDU","1997","09","Indiana Dunes NP",140383,8.00947919099571e-10
"14169","INDU","1997","10","Indiana Dunes NP",124887,6.75333899913255e-10
"14170","INDU","1997","11","Indiana Dunes NP",59638,6.02896954582377e-10
"14171","INDU","1997","12","Indiana Dunes NP",48086,2.7949423331286e-10
"14172","INDU","1998","01","Indiana Dunes NP",59636,3.08600145437765e-10
"14173","INDU","1998","02","Indiana Dunes NP",94263,2.91117324691115e-10
"14174","INDU","1998","03","Indiana Dunes NP",90113,8.82119433054385e-10
"14175","INDU","1998","04","Indiana Dunes NP",154915,1.31822286419947e-09
"14176","INDU","1998","05","Indiana Dunes NP",219159,1.53857249163281e-09
"14177","INDU","1998","06","Indiana Dunes NP",276936,1.03601471845849e-09
"14178","INDU","1998","07","Indiana Dunes NP",320574,4.74197014987965e-10
"14179","INDU","1998","08","Indiana Dunes NP",464760,4.67980154628123e-10
"14180","INDU","1998","09","Indiana Dunes NP",168100,2.87176976643266e-10
"14181","INDU","1998","10","Indiana Dunes NP",126475,4.17450823908538e-10
"14182","INDU","1998","11","Indiana Dunes NP",76710,3.8322692241799e-10
"14183","INDU","1998","12","Indiana Dunes NP",57148,3.78356318497808e-10
"14184","INDU","1999","01","Indiana Dunes NP",49232,3.89236337605681e-10
"14185","INDU","1999","02","Indiana Dunes NP",62552,5.88785020738669e-10
"14186","INDU","1999","03","Indiana Dunes NP",99955,9.71710045760688e-10
"14187","INDU","1999","04","Indiana Dunes NP",99194,1.45931267070409e-09
"14188","INDU","1999","05","Indiana Dunes NP",235178,1.46090661790055e-09
"14189","INDU","1999","06","Indiana Dunes NP",241590,1.10920994611519e-09
"14190","INDU","1999","07","Indiana Dunes NP",313677,1.30989519231406e-09
"14191","INDU","1999","08","Indiana Dunes NP",241890,6.81040779326736e-10
"14192","INDU","1999","09","Indiana Dunes NP",165847,9.57118495570342e-10
"14193","INDU","1999","10","Indiana Dunes NP",110558,6.86145418260509e-10
"14194","INDU","1999","11","Indiana Dunes NP",80484,5.23951493303088e-10
"14195","INDU","1999","12","Indiana Dunes NP",47890,5.24279286651108e-10
"14196","INDU","2000","01","Indiana Dunes NP",60394,6.5453237274582e-10
"14197","INDU","2000","02","Indiana Dunes NP",63790,7.05974001480314e-10
"14198","INDU","2000","03","Indiana Dunes NP",97138,1.38026257090473e-09
"14199","INDU","2000","04","Indiana Dunes NP",102971,2.73007794149294e-09
"14200","INDU","2000","05","Indiana Dunes NP",196786,3.07141245770026e-09
"14201","INDU","2000","06","Indiana Dunes NP",268247,2.37496444732699e-09
"14202","INDU","2000","07","Indiana Dunes NP",350308,1.84877180231524e-09
"14203","INDU","2000","08","Indiana Dunes NP",258377,1.50692813782882e-09
"14204","INDU","2000","09","Indiana Dunes NP",161375,1.20780008217025e-09
"14205","INDU","2000","10","Indiana Dunes NP",144658,1.34173028243367e-09
"14206","INDU","2000","11","Indiana Dunes NP",71602,9.15238829168885e-10
"14207","INDU","2000","12","Indiana Dunes NP",44582,6.51169007603869e-10
"14208","INDU","2001","01","Indiana Dunes NP",51640,1.57124580013601e-09
"14209","INDU","2001","02","Indiana Dunes NP",49950,1.2510433800017e-09
"14210","INDU","2001","03","Indiana Dunes NP",85289,1.74428682608863e-09
"14211","INDU","2001","04","Indiana Dunes NP",108564,3.5664962094728e-09
"14212","INDU","2001","05","Indiana Dunes NP",148536,2.36578001633347e-09
"14213","INDU","2001","06","Indiana Dunes NP",308612,2.88582824303774e-09
"14214","INDU","2001","07","Indiana Dunes NP",342952,1.47136003381121e-09
"14215","INDU","2001","08","Indiana Dunes NP",244250,1.3584716684889e-09
"14216","INDU","2001","09","Indiana Dunes NP",174408,1.78140369122559e-09
"14217","INDU","2001","10","Indiana Dunes NP",86090,1.48910395125768e-09
"14218","INDU","2001","11","Indiana Dunes NP",79302,1.01846997502264e-09
"14219","INDU","2001","12","Indiana Dunes NP",55811,1.44655909473101e-09
"14220","INDU","2002","01","Indiana Dunes NP",72888,1.29075339305729e-09
"14221","INDU","2002","02","Indiana Dunes NP",55749,2.01373540065219e-09
"14222","INDU","2002","03","Indiana Dunes NP",80172,2.76547384991943e-09
"14223","INDU","2002","04","Indiana Dunes NP",118132,2.93731194922486e-09
"14224","INDU","2002","05","Indiana Dunes NP",152395,2.48927389812081e-09
"14225","INDU","2002","06","Indiana Dunes NP",320537,2.20025220265541e-09
"14226","INDU","2002","07","Indiana Dunes NP",312012,2.23710205915495e-09
"14227","INDU","2002","08","Indiana Dunes NP",314204,1.87964710463007e-09
"14228","INDU","2002","09","Indiana Dunes NP",187148,1.10996944968633e-09
"14229","INDU","2002","10","Indiana Dunes NP",248675,8.45677472494089e-10
"14230","INDU","2002","11","Indiana Dunes NP",78610,8.64387228460828e-10
"14231","INDU","2002","12","Indiana Dunes NP",49419,1.51100387757452e-09
"14232","INDU","2003","01","Indiana Dunes NP",62853,6.78241685037051e-10
"14233","INDU","2003","02","Indiana Dunes NP",53175,9.3731444827938e-10
"14234","INDU","2003","03","Indiana Dunes NP",113304,1.84461790286861e-09
"14235","INDU","2003","04","Indiana Dunes NP",111582,2.99767188849387e-09
"14236","INDU","2003","05","Indiana Dunes NP",153938,2.32221353257955e-09
"14237","INDU","2003","06","Indiana Dunes NP",263749,2.21640061859318e-09
"14238","INDU","2003","07","Indiana Dunes NP",310564,3.54769280619394e-09
"14239","INDU","2003","08","Indiana Dunes NP",307753,1.43931633278527e-09
"14240","INDU","2003","09","Indiana Dunes NP",163019,7.30005667026745e-10
"14241","INDU","2003","10","Indiana Dunes NP",145072,1.03964836739578e-09
"14242","INDU","2003","11","Indiana Dunes NP",205133,1.38189015785883e-09
"14243","INDU","2003","12","Indiana Dunes NP",63307,9.24427867587951e-10
"14244","INDU","2004","01","Indiana Dunes NP",48885,1.44362399812081e-09
"14245","INDU","2004","02","Indiana Dunes NP",109572,1.73557235250144e-09
"14246","INDU","2004","03","Indiana Dunes NP",120575,1.64459124096794e-09
"14247","INDU","2004","04","Indiana Dunes NP",118005,2.65205279958991e-09
"14248","INDU","2004","05","Indiana Dunes NP",142175,3.14233772336081e-09
"14249","INDU","2004","06","Indiana Dunes NP",235216,2.27019159027009e-09
"14250","INDU","2004","07","Indiana Dunes NP",296161,2.67005240139895e-09
"14251","INDU","2004","08","Indiana Dunes NP",254818,1.4192730324325e-09
"14252","INDU","2004","09","Indiana Dunes NP",241134,9.48551348578519e-10
"14253","INDU","2004","10","Indiana Dunes NP",124739,6.9089112209042e-10
"14254","INDU","2004","11","Indiana Dunes NP",64693,1.05248409987269e-09
"14255","INDU","2004","12","Indiana Dunes NP",54357,2.00312588738427e-09
"14256","INDU","2005","01","Indiana Dunes NP",47189,7.0562938825347e-10
"14257","INDU","2005","02","Indiana Dunes NP",48589,1.62645741319523e-09
"14258","INDU","2005","03","Indiana Dunes NP",95605,1.80727444121231e-09
"14259","INDU","2005","04","Indiana Dunes NP",123495,1.8242616306452e-09
"14260","INDU","2005","05","Indiana Dunes NP",164309,1.66639924081835e-09
"14261","INDU","2005","06","Indiana Dunes NP",303310,1.75242920175123e-09
"14262","INDU","2005","07","Indiana Dunes NP",358000,1.39400269105749e-09
"14263","INDU","2005","08","Indiana Dunes NP",271500,9.09553155015175e-10
"14264","INDU","2005","09","Indiana Dunes NP",176484,8.27198476383018e-10
"14265","INDU","2005","10","Indiana Dunes NP",172414,4.59635496330435e-10
"14266","INDU","2005","11","Indiana Dunes NP",294311,8.98980667685123e-10
"14267","INDU","2005","12","Indiana Dunes NP",72130,1.31520572210775e-09
"14268","INDU","2006","01","Indiana Dunes NP",79738,1.09769660028292e-09
"14269","INDU","2006","02","Indiana Dunes NP",91209,1.1456976478641e-09
"14270","INDU","2006","03","Indiana Dunes NP",142869,1.42847889073039e-09
"14271","INDU","2006","04","Indiana Dunes NP",172698,2.30305863269109e-09
"14272","INDU","2006","05","Indiana Dunes NP",237535,2.52153053992288e-09
"14273","INDU","2006","06","Indiana Dunes NP",222296,1.68331448779924e-09
"14274","INDU","2006","07","Indiana Dunes NP",323569,3.18312842750856e-09
"14275","INDU","2006","08","Indiana Dunes NP",212657,1.78285264329503e-09
"14276","INDU","2006","09","Indiana Dunes NP",166756,1.27507837621721e-09
"14277","INDU","2006","10","Indiana Dunes NP",115264,7.58342721951522e-10
"14278","INDU","2006","11","Indiana Dunes NP",95094,7.05478897522482e-10
"14279","INDU","2006","12","Indiana Dunes NP",78447,1.56264923223404e-09
"14280","INDU","2007","01","Indiana Dunes NP",101425,1.36831523889214e-09
"14281","INDU","2007","02","Indiana Dunes NP",90281,1.55208623731085e-09
"14282","INDU","2007","03","Indiana Dunes NP",121486,2.16820894571867e-09
"14283","INDU","2007","04","Indiana Dunes NP",184872,2.81398415680201e-09
"14284","INDU","2007","05","Indiana Dunes NP",227415,2.98338642679141e-09
"14285","INDU","2007","06","Indiana Dunes NP",266917,3.41819106353114e-09
"14286","INDU","2007","07","Indiana Dunes NP",308973,1.38609657085453e-09
"14287","INDU","2007","08","Indiana Dunes NP",220205,1.50591905612174e-09
"14288","INDU","2007","09","Indiana Dunes NP",183060,7.07269298683144e-10
"14289","INDU","2007","10","Indiana Dunes NP",85851,8.37939106990149e-10
"14290","INDU","2007","11","Indiana Dunes NP",87854,1.25855859067769e-09
"14291","INDU","2007","12","Indiana Dunes NP",94005,1.0490177615452e-09
"14292","INDU","2008","01","Indiana Dunes NP",103752,1.42286893378696e-09
"14293","INDU","2008","02","Indiana Dunes NP",97179,1.56416091190437e-09
"14294","INDU","2008","03","Indiana Dunes NP",67309,2.67684785448807e-09
